Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Price Category Code,Terminal,Boarding Area,Passenger Count
201804,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Other,International,A,13349
201804,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Other,International,A,11761
201804,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Other,International,A,8449
201804,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Other,International,A,6729
201804,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Deplaned,Other,International,G,6251
201804,SAS Airlines,SK,SAS Airlines,SK,International,Europe,Enplaned,Other,International,G,6360
201804,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Other,International,G,13702
201804,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Other,International,G,11583
201804,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,3134
201804,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,3002
201804,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,7964
201804,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,8186
201804,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,1747
201804,SkyWest Airlines,OO,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,1896
201804,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,132855
201804,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,128699
201804,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,International,G,1238
201804,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,5288
201804,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,6868
201804,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Low Fare,Terminal 1,B,163066
201804,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Low Fare,Terminal 1,B,156917
201804,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Thru / Transit,Low Fare,Terminal 1,B,94
201804,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Deplaned,Low Fare,International,A,6117
201804,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Enplaned,Low Fare,International,A,6103
201804,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Other,International,G,9701
201804,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Other,International,G,9000
201804,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Other,International,A,6604
201804,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Other,International,A,5679
201804,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Deplaned,Other,International,G,9607
201804,Turkish Airlines,TK,Turkish Airlines,TK,International,Europe,Enplaned,Other,International,G,9216
201804,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,International,G,4851
201804,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,International,G,16269
201804,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,E,307008
201804,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,E,294941
201804,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,E,271
201804,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Other,Terminal 3,F,453125
201804,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Other,Terminal 3,F,445020
201804,United Airlines,UA,United Airlines,UA,Domestic,US,Thru / Transit,Other,Terminal 3,F,971
201804,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,International,G,76764
201804,United Airlines,UA,United Airlines,UA,International,Asia,Enplaned,Other,International,G,65896
201804,United Airlines,UA,United Airlines,UA,International,Asia,Deplaned,Other,Terminal 3,E,483
201804,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Deplaned,Other,International,G,6671
201804,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Enplaned,Other,International,G,5323
201804,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,International,G,426
201804,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,International,G,384
201804,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,E,4777
201804,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,E,5921
201804,United Airlines,UA,United Airlines,UA,International,Canada,Deplaned,Other,Terminal 3,F,6225
201804,United Airlines,UA,United Airlines,UA,International,Canada,Enplaned,Other,Terminal 3,F,5767
201804,United Airlines,UA,United Airlines,UA,International,Europe,Deplaned,Other,International,G,28355
201804,United Airlines,UA,United Airlines,UA,International,Europe,Enplaned,Other,International,G,27834
201804,United Airlines,UA,United Airlines,UA,International,Mexico,Deplaned,Other,International,G,27543
201804,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,International,G,2995
201804,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,E,9883
201804,United Airlines,UA,United Airlines,UA,International,Mexico,Enplaned,Other,Terminal 3,F,12269
201804,United Airlines,UA,United Airlines,UA,International,Middle East,Deplaned,Other,International,G,5316
201804,United Airlines,UA,United Airlines,UA,International,Middle East,Enplaned,Other,International,G,6062
201804,Virgin America,VX,Virgin America,VX,Domestic,US,Deplaned,Low Fare,Terminal 2,D,202556
201804,Virgin America,VX,Virgin America,VX,Domestic,US,Enplaned,Low Fare,Terminal 2,D,200959
201804,Virgin America,VX,Virgin America,VX,International,Mexico,Deplaned,Low Fare,International,A,8003
201804,Virgin America,VX,Virgin America,VX,International,Mexico,Enplaned,Low Fare,Terminal 2,D,7024
201804,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Other,International,A,11136
201804,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Other,International,A,11099
201804,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Deplaned,Low Fare,International,A,3131
201804,Volaris Airlines,Y4,Volaris Airlines,Y4,International,Mexico,Enplaned,Low Fare,International,A,2558
201804,WOW Air,WW,WOW Air,WW,International,Europe,Enplaned,Other,International,A,4288
201804,WOW Air,WW,WOW Air,WW,International,Europe,Deplaned,Other,International,G,4325
201804,WOW Air,WW,WOW Air,WW,International,Europe,Enplaned,Other,International,G,19
201804,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Deplaned,Other,International,A,658
201804,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Enplaned,Other,International,A,648
201805,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Deplaned,Other,International,A,1781
201805,ABC Aerolineas S.A. de C.V. dba Interjet,4O,ABC Aerolineas S.A. de C.V. dba Interjet,4O,International,Mexico,Enplaned,Other,International,A,2065
201805,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Deplaned,Other,International,G,7047
201805,"Aer Lingus, Ltd.",EI,"Aer Lingus, Ltd.",EI,International,Europe,Enplaned,Other,International,G,7337
201805,Aeromexico,AM,Aeromexico,AM,International,Mexico,Deplaned,Other,International,A,12724
201805,Aeromexico,AM,Aeromexico,AM,International,Mexico,Enplaned,Other,International,A,12667
201805,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Other,International,G,38517
201805,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Other,International,G,42420
201805,Air China,CA,Air China,CA,International,Asia,Deplaned,Other,International,G,9301
201805,Air China,CA,Air China,CA,International,Asia,Enplaned,Other,International,G,9350
201805,Air France,AF,Air France,AF,International,Europe,Deplaned,Other,International,A,17227
201805,Air France,AF,Air France,AF,International,Europe,Enplaned,Other,International,A,20346
201805,Air India Limited,AI,Air India Limited,AI,International,Asia,Deplaned,Other,International,G,8506
201805,Air India Limited,AI,Air India Limited,AI,International,Asia,Enplaned,Other,International,G,6988
201805,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Other,International,G,9578
201805,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Other,International,G,8183
201805,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Deplaned,Other,International,G,1814
201805,Air Pacific Limited dba Fiji Airways,FJ,Air Pacific Limited dba Fiji Airways,FJ,International,Australia / Oceania,Enplaned,Other,International,G,1943
201805,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,2983
201805,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,2525
201805,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,303125
201805,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,306726
201805,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Other,International,A,14504
201805,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,International,A,2847
201805,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Other,Terminal 2,D,10427
201805,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Other,International,G,5955
201805,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Other,International,G,6986
201805,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,26229
201805,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,28234
201805,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,147454
201805,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,138846
201805,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Other,International,A,7750
201805,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Other,International,A,6944
201805,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Other,International,A,19504
201805,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Other,International,A,20570
201805,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Deplaned,Other,International,G,9550
201805,"COPA Airlines, Inc.",CM,"COPA Airlines, Inc.",CM,International,Central America,Enplaned,Other,International,G,9701
201805,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Other,International,A,23140
201805,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Other,International,A,24164
201805,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Other,International,A,9923
201805,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Other,International,A,9475
201805,China Eastern,MU,China Eastern,MU,International,Asia,Deplaned,Other,International,A,10144
201805,China Eastern,MU,China Eastern,MU,International,Asia,Enplaned,Other,International,A,10714
201805,China Southern,CZ,China Southern,CZ,International,Asia,Deplaned,Other,International,A,8265
201805,China Southern,CZ,China Southern,CZ,International,Asia,Enplaned,Other,International,A,8433
201805,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 1,C,23487
201805,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 1,C,23669
201805,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,6270
201805,Compass Airlines,CP,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,6402
201805,Compass Airlines,CP,American Airlines,AA,Domestic,US,Deplaned,Other,Terminal 2,D,355
201805,Compass Airlines,CP,American Airlines,AA,Domestic,US,Enplaned,Other,Terminal 2,D,377
201805,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Other,Terminal 1,C,188810
201805,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Other,Terminal 1,C,183955
201805,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Other,International,G,22284
201805,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Other,International,G,20079
201805,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Other,International,A,14249
201805,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Other,International,A,12301
201805,Finnair,AY,Finnair,AY,International,Europe,Deplaned,Other,International,A,2789
201805,Finnair,AY,Finnair,AY,International,Europe,Enplaned,Other,International,A,2641
201805,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,A,239
201805,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,A,117
201805,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,A,169
201805,French Bee,BF,French Bee,BF,International,Australia / Oceania,Deplaned,Other,International,G,361
201805,French Bee,BF,French Bee,BF,International,Australia / Oceania,Enplaned,Other,International,G,384
201805,French Bee,BF,French Bee,BF,International,Australia / Oceania,Thru / Transit,Other,International,G,776
201805,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,A,236
201805,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,A,262
201805,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,A,236
201805,French Bee,BF,French Bee,BF,International,Europe,Deplaned,Other,International,G,592
201805,French Bee,BF,French Bee,BF,International,Europe,Enplaned,Other,International,G,885
201805,French Bee,BF,French Bee,BF,International,Europe,Thru / Transit,Other,International,G,774
201805,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Low Fare,Terminal 1,B,8600
201805,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Low Fare,Terminal 1,B,8189
201805,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Other,International,A,15726
201805,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Other,International,A,16530
201805,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Deplaned,Other,International,A,4562
201805,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Enplaned,Other,International,A,4988
201805,Hong Kong Airlines Limited,HX,Hong Kong Airlines Limited,HX,International,Asia,Thru / Transit,Other,International,A,134
201805,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,International,A,1399
201805,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,International,A,1464
201805,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Other,Terminal 2,D,8501
201805,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Other,Terminal 2,D,8553
201805,Iberia,IB,Iberia,IB,International,Europe,Deplaned,Other,International,A,2418
201805,Iberia,IB,Iberia,IB,International,Europe,Enplaned,Other,International,A,3182
201805,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Other,International,A,6170
201805,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Other,International,A,6565
201805,Jazz Aviation,QK,Air Canada,AC,International,Canada,Deplaned,Other,International,G,6865
201805,Jazz Aviation,QK,Air Canada,AC,International,Canada,Enplaned,Other,International,G,7787
201805,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,A,70113
201805,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,A,70417
201805,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Low Fare,International,G,155
201805,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Low Fare,International,G,157
201805,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Other,International,A,13700
201805,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Other,International,A,14748
201805,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Other,International,A,14750
201805,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Other,International,A,14248
